provinsi,jenis,daerah,tahun,periode,gk,Cluster
8,0,0,2017,0,-0.10133462988607486,0
8,0,0,2017,1,-0.07747286745705773,0
8,0,0,2018,0,0.05190163779533989,0
8,0,0,2018,1,0.06980744362442746,0
8,0,1,2017,0,-0.014720352325103553,0
8,0,1,2017,1,0.015527308369230833,0
8,0,1,2018,0,0.14084265848664462,0
8,0,1,2018,1,0.16457796748466536,0
8,0,2,2019,0,0.4789728102994182,0
8,0,2,2019,1,0.5400624628137699,0
8,0,2,2020,0,0.670606662302884,0
8,0,2,2020,1,0.6859264954680957,0
8,0,0,2019,0,0.1471716527080135,0
8,0,0,2019,1,0.23735823969463257,0
8,0,0,2020,0,0.2875539291286461,0
8,0,0,2020,1,0.293427690998428,0
8,0,1,2019,0,0.2521406457781095,0
8,0,1,2019,1,0.3267608154090741,0
8,0,1,2020,0,0.40612298870240293,0
8,0,1,2020,1,0.4168588849939957,0
8,0,2,2021,0,0.8429121073785532,2
8,0,2,2021,1,0.916716652379591,2
8,0,2,2022,0,1.1016927312410973,2
8,0,2,2022,1,1.352007297898434,2
8,0,0,2021,0,0.3687180638136734,0
8,0,0,2021,1,0.38091449723327436,0
8,0,0,2022,0,0.4872428646865815,0
8,0,0,2022,1,0.6734961232011514,0
8,0,1,2021,0,0.5150183608049366,0
8,0,1,2021,1,0.5548259008825974,0
8,0,1,2022,0,0.6805269339645502,0
8,0,1,2022,1,0.8813033690290545,2
8,1,2,2015,0,-1.2350591881556805,1
8,1,2,2015,1,-1.1913695277464307,1
8,1,2,2016,0,-1.1713266589335043,1
8,1,2,2016,1,-1.1598699780852322,1
8,1,0,2015,0,-1.484045993787555,1
8,1,0,2015,1,-1.472899123845224,1
8,1,0,2016,0,-1.4710023223802784,1
8,1,0,2016,1,-1.4626943319638162,1
8,1,1,2015,0,-1.4084394873948187,1
8,1,1,2015,1,-1.3874102818201206,1
8,1,1,2016,0,-1.3720272219394107,1
8,1,1,2016,1,-1.3680945202354233,1
8,1,2,2017,0,-1.153515693177664,1
8,1,2,2017,1,-1.1398334319438557,1
8,1,2,2018,0,-1.1048880262880056,1
8,1,2,2018,1,-1.1045339566812158,1
8,1,0,2017,0,-1.4622011635829302,1
8,1,0,2017,1,-1.4511744244000457,1
8,1,0,2018,0,-1.3752833977875676,1
8,1,0,2018,1,-1.3725583263495955,1
8,1,1,2017,0,-1.3649711204898127,1
8,1,1,2017,1,-1.3524395854780713,1
8,1,1,2018,0,-1.2887702829713934,1
8,1,1,2018,1,-1.2860515342049712,1
8,1,2,2019,0,-1.0869189937434198,1
8,1,2,2019,1,-1.0658897881687217,1
8,1,2,2020,0,-1.042217705886199,1
8,1,2,2020,1,-1.0356421274743872,1
8,1,0,2019,0,-1.342076726807918,1
8,1,0,2019,1,-1.311082990870705,1
8,1,0,2020,0,-1.2631824312092756,1
8,1,0,2020,1,-1.261140208298684,1
8,1,1,2019,0,-1.2593445695785355,1
8,1,1,2019,1,-1.232485860834904,1
8,1,1,2020,0,-1.191818437426468,1
8,1,1,2020,1,-1.187519020772591,1
8,1,2,2021,0,-0.9950379307814493,1
8,1,2,2021,1,-0.9776063253185981,1
8,1,2,2022,0,-0.9252925409153953,1
8,1,2,2022,1,-0.8667635703787202,1
8,1,0,2021,0,-1.2352425456306253,1
8,1,0,2021,1,-1.1952895841073186,1
8,1,0,2022,0,-1.144777761095814,1
8,1,0,2022,1,-1.094215356711911,1
8,1,1,2021,0,-1.1564747034629794,1
8,1,1,2021,1,-1.1244061133622971,1
8,1,1,2022,0,-1.0721429103314928,1
8,1,1,2022,1,-1.019506669679249,1
8,2,2,2013,0,0.2151340491970186,0
8,2,2,2013,1,0.4168588849939957,0
8,2,2,2014,0,0.47596321864170427,0
8,2,2,2014,1,0.5502419640089786,0
8,2,0,2013,0,-0.28765743778769276,0
8,2,0,2013,1,-0.14696535046111903,0
8,2,0,2014,0,-0.07821262002838655,0
8,2,0,2014,1,-0.011015266796909583,0
8,2,2,2015,0,0.6459861792878886,0
8,2,2,2015,1,0.7584096021152213,0
8,2,2,2016,0,0.8516373941173034,2
8,2,2,2016,1,0.9149589496887413,2
8,2,0,2015,0,0.08177626086823495,0
8,2,0,2015,1,0.16433138329422242,0
8,2,0,2016,0,0.24173352840710735,0
8,2,0,2016,1,0.2897731868426326,0
8,2,1,2015,0,0.25310169185368203,0
8,2,1,2015,1,0.34472984795365985,0
8,2,1,2016,0,0.4297634576271764,0
8,2,1,2016,1,0.4788969382408203,0
8,2,2,2017,0,0.9731464959617261,2
8,2,2,2017,1,1.0200291055036343,2
8,2,2,2018,0,1.1626559303244528,2
8,2,2,2018,1,1.1915695073217754,2
8,2,0,2017,0,0.35795687683588134,0
8,2,0,2017,1,0.39283905577623307,0
8,2,0,2018,0,0.5981045876411089,0
8,2,0,2018,1,0.6187417875797183,0
8,2,1,2017,0,0.5417948748184204,0
8,2,1,2017,1,0.5845740705244961,0
8,2,1,2018,0,0.7735587231485879,0
8,2,1,2018,1,0.8000127809130307,0
8,2,2,2019,0,1.313533841517785,2
8,2,2,2019,1,1.395659022278385,2
8,2,2,2020,0,1.5498689813784716,2
8,2,2,2020,1,1.5717770382985947,2
8,2,0,2019,0,0.7265812735334322,0
8,2,0,2019,1,0.8477615964572643,2
8,2,0,2020,0,0.945857845552707,2
8,2,0,2020,1,0.9537738303330805,2
8,2,1,2019,0,0.9142824238329107,2
8,2,1,2019,1,1.0157613022075065,2
8,2,1,2020,0,1.1357908989092715,2
8,2,1,2020,1,1.1508262118547414,2
8,2,2,2021,0,1.7693605242304404,2
8,2,2,2021,1,1.8605966746943294,2
8,2,2,2022,0,2.097886537959039,2
8,2,2,2022,1,2.4067300751530505,2
8,2,0,2021,0,1.0549618658163848,2
8,2,0,2021,1,1.1071112607592923,2
8,2,0,2022,0,1.2639451285525543,2
8,2,0,2022,1,1.500767114122577,2
8,2,1,2021,0,1.280030004975294,2
8,2,1,2021,1,1.351906135153637,2
8,2,1,2022,0,1.5298703712663941,2
8,2,1,2022,1,1.783283046983142,2
33,0,2,2015,0,-0.2539828891133564,0
33,0,2,2015,1,-0.19593444161446766,0
33,0,2,2016,0,-0.1780981851724281,0
33,0,2,2016,1,-0.13005852673690285,0
33,0,0,2015,0,-0.38063864559933186,0
33,0,0,2015,1,-0.31420633562538297,0
33,0,0,2016,0,-0.2528574535774887,0
33,0,0,2016,1,-0.21321430296012314,0
33,0,1,2015,0,-0.3354441893612252,0
33,0,1,2015,1,-0.271996180358791,0
33,0,1,2016,0,-0.21866444583606717,0
33,0,1,2016,1,-0.18252405525730142,0
33,0,2,2017,0,-0.07943289563750164,0
33,0,2,2017,1,-0.042432621727960494,0
33,0,2,2018,0,0.061739714726858345,0
33,0,2,2018,1,0.06693695074080962,0
33,0,0,2017,0,-0.19454977654505728,0
33,0,0,2017,1,-0.16175407921614582,0
33,0,0,2018,0,-0.09093383518662251,0
33,0,0,2018,1,-0.07874372443857136,0
33,0,1,2017,0,-0.15566534651367006,0
33,0,1,2017,1,-0.1215482108308464,0
33,0,1,2018,0,-0.04031452675877111,0
33,0,1,2018,1,-0.0319180189406114,0
33,0,2,2019,0,0.0911780734628159,0
33,0,2,2019,1,0.1757311600985462,0
33,0,2,2020,0,0.21366086672591073,0
33,0,2,2020,1,0.21804247810993535,0
33,0,0,2019,0,-0.027226596650645654,0
33,0,0,2019,1,0.04657794835039224,0
33,0,0,2020,0,0.11095539007064992,0
33,0,0,2020,1,0.12651548475475463,0
33,0,1,2019,0,0.013801219036130229,0
33,0,1,2019,1,0.08990089380975244,0
33,0,1,2020,0,0.14616002526004243,0
33,0,1,2020,1,0.15683901750768683,0
33,0,2,2021,0,0.29247929026595515,0
33,0,2,2021,1,0.3182315314883682,0
33,0,2,2022,0,0.4453804563552295,0
33,0,2,2022,1,0.6098204980229236,0
33,0,0,2021,0,0.20007976823689938,0
33,0,0,2021,1,0.21369248008365982,0
33,0,0,2022,0,0.3104167094527918,0
33,0,0,2022,1,0.4114593234904502,0
33,0,1,2021,0,0.23180693407389144,0
33,0,1,2021,1,0.25066114063545186,0
33,0,1,2022,0,0.35846901323141667,0
33,0,1,2022,1,0.48038276605502783,0
33,1,2,2015,0,-1.2790839501570705,1
33,1,2,2015,1,-1.252402276216834,1
33,1,2,2016,0,-1.2112985884714604,1
33,1,2,2016,1,-1.1828465664972747,1
33,1,0,2015,0,-1.530239432130533,1
33,1,0,2015,1,-1.5055493997284897,1
33,1,0,2016,0,-1.4937070359156785,1
33,1,0,2016,1,-1.4808467219833465,1
33,1,1,2015,0,-1.440615562911848,1
33,1,1,2015,1,-1.4152110686246748,1
33,1,1,2016,0,-1.3988290266390937,1
33,1,1,2016,1,-1.373557308454467,1
33,1,2,2017,0,-1.167880802938853,1
33,1,2,2017,1,-1.1587508652209142,1
33,1,2,2018,0,-1.1354897565891298,1
33,1,2,2018,1,-1.1213080043028858,1
33,1,0,2017,0,-1.4511681017284959,1
33,1,0,2017,1,-1.4302210908839454,1
33,1,0,2018,0,-1.3840276525409674,1
33,1,0,2018,1,-1.3676203198691868,1
33,1,1,2017,0,-1.3475458376985114,1
33,1,1,2017,1,-1.3298866160598668,1
33,1,1,2018,0,-1.291615485168812,1
33,1,1,2018,1,-1.2770290819033794,1
33,1,2,2019,0,-1.1097754513960159,1
33,1,2,2019,1,-1.1031809049695545,1
33,1,2,2020,0,-1.0878168131034942,1
33,1,2,2020,1,-1.0843077303933446,1
33,1,0,2019,0,-1.3512572458982552,1
33,1,0,2019,1,-1.3225080583612279,1
33,1,0,2020,0,-1.2879673036845662,1
33,1,0,2020,1,-1.2863423770962628,1
33,1,1,2019,0,-1.2611149176124847,1
33,1,1,2019,1,-1.240629461791071,1
33,1,1,2020,0,-1.2132143579510555,1
33,1,1,2020,1,-1.2098759873727511,1
33,1,2,2021,0,-1.0661806310600133,1
33,1,2,2021,1,-1.0526121779141016,1
33,1,2,2022,0,-1.0263288322815038,1
33,1,2,2022,1,-0.9850923684335838,1
33,1,0,2021,0,-1.252130401340192,1
33,1,0,2021,1,-1.2324732154918046,1
33,1,0,2022,0,-1.199822939608539,1
33,1,0,2022,1,-1.1317783483893862,1
33,1,1,2021,0,-1.1824419155180863,1
33,1,1,2021,1,-1.1646499177768954,1
33,1,1,2022,0,-1.134509742498908,1
33,1,1,2022,1,-1.0765118763724177,1
33,2,2,2013,0,0.048696043319581626,0
33,2,2,2013,1,0.1544680156765047,0
33,2,2,2014,0,0.2088050549756497,0
33,2,2,2014,1,0.26766280443291535,0
33,2,0,2013,0,-0.3250307493186732,0
33,2,0,2013,1,-0.21331546570492024,0
33,2,0,2014,0,-0.16688808851459888,0
33,2,0,2014,1,-0.11452372273899743,0
33,2,2,2015,0,0.38841318569135974,0
33,2,2,2015,1,0.4731559524735846,0
33,2,2,2016,0,0.5320895739894481,0
33,2,2,2016,1,0.6085875770707089,0
33,2,0,2015,0,0.010601947231921784,0
33,2,0,2015,1,0.10173061227946391,0
33,2,0,2016,0,0.17492185814016936,0
33,2,0,2016,1,0.22742532268986684,0
33,2,1,2015,0,0.14542659536026342,0
33,2,1,2015,1,0.2342790986498707,0
33,2,1,2016,0,0.30399287515817563,0
33,2,1,2016,1,0.36540498392156817,0
33,2,2,2017,0,0.674172649056982,0
33,2,2,2017,1,0.7203028606844619,0
33,2,2,2018,0,0.8477363057710651,2
33,2,2,2018,1,0.8671216167428103,2
33,2,0,2017,0,0.2757684693597834,0
33,2,0,2017,1,0.3295111775332454,0
33,2,0,2018,0,0.44652485990574675,0
33,2,0,2018,1,0.475134948668678,0
33,2,1,2017,0,0.41827516342115517,0
33,2,1,2017,1,0.47005152074262346,0
33,2,1,2018,0,0.5895563357057535,0
33,2,1,2018,1,0.6125455694608957,0
33,2,2,2019,0,0.9028889697001367,2
33,2,2,2019,1,0.9940366027623283,2
33,2,2,2020,0,1.0473304012557532,2
33,2,2,2020,1,1.0552274180214771,2
33,2,0,2019,0,0.5430025050844358,0
33,2,0,2019,1,0.6455562376225009,0
33,2,0,2020,0,0.7444681113478703,0
33,2,0,2020,1,0.7616594552918283,0
33,2,1,2019,0,0.674172649056982,0
33,2,1,2019,1,0.770757779652018,0
33,2,1,2020,0,0.8544320149423235,2
33,2,1,2020,1,0.8684493777682722,2
33,2,2,2021,0,1.1477850068392783,2
33,2,2,2021,1,1.1871057012076032,2
33,2,2,2022,0,1.3405379717070622,2
33,2,2,2022,1,1.5462144772226762,2
33,2,0,2021,0,0.8694357145300441,2
33,2,0,2021,1,0.9027119348967417,2
33,2,0,2022,0,1.0320801174775895,2
33,2,0,2022,1,1.2011673227344006,2
33,2,1,2021,0,0.9708513661891418,2
33,2,1,2021,1,1.0074975704918931,2
33,2,1,2022,0,1.1454456183658452,2
33,2,1,2022,1,1.3253572373159468,2
3,0,2,2015,0,-0.09811006739566715,0
3,0,2,2015,1,0.06302321705147161,0
3,0,2,2016,0,0.07464428736003904,0
3,0,2,2016,1,0.20265941822922556,0
3,0,0,2015,0,-0.005343830416721885,0
3,0,0,2015,1,0.16288981418086368,0
3,0,0,2016,0,0.18872425013342436,0
3,0,0,2016,1,0.20055396860313582,0
3,0,1,2015,0,-0.03413727665459789,0
3,0,1,2015,1,0.13188975557210084,0
3,0,1,2016,0,0.13243982799693507,0
3,0,1,2016,1,0.201141977057269,0
3,0,2,2017,0,0.29423699295680483,0
3,0,2,2017,1,0.36336908368252646,0
3,0,2,2018,0,0.48575071420082416,0
3,0,2,2018,1,0.5358199502038413,0
3,0,0,2017,0,0.23628338553116332,0
3,0,0,2017,1,0.3065282664496531,0
3,0,0,2018,0,0.33317832703214045,0
3,0,0,2018,1,0.3355303608486731,0
3,0,1,2017,0,0.25267807285984417,0
3,0,1,2017,1,0.32327070071357394,0
3,0,1,2018,0,0.3780692950358558,0
3,0,1,2018,1,0.39823229460822873,0
3,0,2,2019,0,0.5686030021896532,0
3,0,2,2019,1,0.7474397669762853,0
3,0,2,2020,0,0.7591114186572513,0
3,0,2,2020,1,0.7753986205695852,0
3,0,0,2019,0,0.34524830702074505,0
3,0,0,2019,1,0.4162139724959142,0
3,0,0,2020,0,0.44597478748091246,0
3,0,0,2020,1,0.4642156949021405,0
3,0,1,2019,0,0.4129135379469086,0
3,0,1,2019,1,0.5120214144903223,0
3,0,1,2020,0,0.5419086829063171,0
3,0,1,2020,1,0.558651117170238,0
3,0,2,2021,0,0.9183984830118429,2
3,0,2,2021,1,1.005189795376209,2
3,0,2,2022,0,1.1142052982381894,2
3,0,2,2022,1,1.2908607413401338,2
3,0,0,2021,0,0.5239712637194804,0
3,0,0,2021,1,0.6413516610418712,0
3,0,0,2022,0,0.713449084724458,0
3,0,0,2022,1,0.8433294037008412,2
3,0,1,2021,0,0.6421546403286983,0
3,0,1,2021,1,0.7546729032292783,0
3,0,1,2022,0,0.8313605864570337,2
3,0,1,2022,1,0.973570114955564,2
3,1,2,2015,0,-1.2316702362049774,1
3,1,2,2015,1,-1.2148013485100602,1
3,1,2,2016,0,-1.1952516480780195,1
3,1,2,2016,1,-1.1470981815545978,1
3,1,0,2015,0,-1.4845138714822417,1
3,1,0,2015,1,-1.450365122441669,1
3,1,0,2016,0,-1.4402678159766078,1
3,1,0,2016,1,-1.3417605932304268,1
3,1,1,2015,0,-1.4060431948774372,1
3,1,1,2015,1,-1.377256071311111,1
3,1,1,2016,0,-1.3424813777871063,1
3,1,1,2016,1,-1.279937510816296,1
3,1,2,2017,0,-1.116230899048381,1
3,1,2,2017,1,-1.105223127880146,1
3,1,2,2018,0,-1.0601930611023347,1
3,1,2,2018,1,-1.0236480195443804,1
3,1,0,2017,0,-1.3077635883070498,1
3,1,0,2017,1,-1.305202906329373,1
3,1,0,2018,0,-1.2334279388958271,1
3,1,0,2018,1,-1.1814998374571632,1
3,1,1,2017,0,-1.246357802215207,1
3,1,1,2017,1,-1.24031332821358,1
3,1,1,2018,0,-1.1771498394308877,1
3,1,1,2018,1,-1.1297298028072447,1
3,1,2,2019,0,-1.0067601638348138,1
3,1,2,2019,1,-0.9941843701222237,1
3,1,2,2020,0,-0.9777833601219931,1
3,1,2,2020,1,-0.970689322643096,1
3,1,0,2019,0,-1.141211774341716,1
3,1,0,2019,1,-1.1002345400273388,1
3,1,0,2020,0,-1.0896124518236427,1
3,1,0,2020,1,-1.0858694302661498,1
3,1,1,2019,0,-1.09670016663099,1
3,1,1,2019,1,-1.065352361086987,1
3,1,1,2020,0,-1.0526311459287512,1
3,1,1,2020,1,-1.048192630500778,1
3,1,2,2021,0,-0.9407767635409021,1
3,1,2,2021,1,-0.8991862300861923,1
3,1,2,2022,0,-0.8611237473562816,1
3,1,2,2022,1,-0.7950707976753218,1
3,1,0,2021,0,-1.0507533124784547,1
3,1,0,2021,1,-1.0174265107393585,1
3,1,0,2022,0,-0.9780931710279341,1
3,1,0,2022,1,-0.8928698812079231,1
3,1,1,2021,0,-1.0143979510669952,1
3,1,1,2021,1,-0.9782006564442811,1
3,1,1,2022,0,-0.9391834503103477,1
3,1,1,2022,1,-0.8607507097348422,1
3,2,2,2013,0,0.15849555745373944,0
3,2,2,2013,1,0.34388893263753395,0
3,2,2,2014,0,0.3712028737327523,0
3,2,2,2014,1,0.47405377183365893,0
3,2,0,2013,0,-0.1418566318488652,0
3,2,0,2013,1,0.059185355420731445,0
3,2,0,2014,0,0.1350321233323609,0
3,2,0,2014,1,0.2686554638662369,0
3,2,2,2015,0,0.591706044032692,0
3,2,2,2015,1,0.769708216174748,0
3,2,2,2016,0,0.800878986915356,0
3,2,2,2016,1,0.9770475843079645,2
3,2,0,2015,0,0.43162864573437304,0
3,2,0,2015,1,0.6340047167009816,0
3,2,0,2016,0,0.6699427817901531,0
3,2,0,2016,1,0.7802860456775953,0
3,2,1,2015,0,0.4813058761013014,0
3,2,1,2015,1,0.6761200318943262,0
3,2,1,2016,0,0.7114447978431654,0
3,2,1,2016,1,0.8426908138743094,2
3,2,2,2017,0,1.0994924415417604,2
3,2,2,2017,1,1.1796259807641671,2
3,2,2,2018,0,1.347044000731826,2
3,2,2,2018,1,1.433670923635897,2
3,2,0,2017,0,0.8500061448574501,2
3,2,0,2017,1,0.9228117077536165,2
3,2,0,2018,0,1.02123673576965,2
3,2,0,2018,1,1.0755231936963963,2
3,2,1,2017,0,0.9278066182779736,2
3,2,1,2017,1,1.0044437201333305,2
3,2,1,2018,0,1.1224058032383046,2
3,2,1,2018,1,1.1899888394343205,2
3,2,2,2019,0,1.4833228633166262,2
3,2,2,2019,1,1.6747417444873982,2
3,2,2,2020,0,1.702808083497045,2
3,2,2,2020,1,1.7261956455598257,2
3,2,0,2019,0,1.1255228803123656,2
3,2,0,2019,1,1.237465780101912,2
3,2,0,2020,0,1.2778486832906062,2
3,2,0,2020,1,1.2998326122693271,2
3,2,1,2019,0,1.2376997189492553,2
3,2,1,2019,1,1.3681554010366719,2
3,2,1,2020,0,1.4107638846109025,2
3,2,1,2020,1,1.4319448343027965,2
3,2,2,2021,0,1.8991080671042773,2
3,2,2,2021,1,2.0274835902518036,2
3,2,2,2022,0,2.1745678985152446,2
3,2,2,2022,1,2.4172762912981485,2
3,2,0,2021,0,1.394704298874362,2
3,2,0,2021,1,1.5454051752642994,2
3,2,0,2022,0,1.6568422613298603,2
3,2,0,2022,1,1.8719458701262546,2
3,2,1,2021,0,1.5492430368950396,2
3,2,1,2021,1,1.6979585944183337,2
3,2,1,2022,0,1.8136634837800225,2
3,2,1,2022,1,2.0343057528540585,2
19,0,2,2015,0,-0.2719519216579422,0
19,0,2,2015,1,-0.1874620617377101,0
19,0,2,2016,0,-0.1559435440618621,0
19,0,2,2016,1,-0.12444399440066353,0
19,0,0,2015,0,-0.3321880135130684,0
19,0,0,2015,1,-0.249455856283686,0
19,0,0,2016,0,-0.2006574772621825,0
19,0,0,2016,1,-0.1913062460400001,0
19,0,1,2015,0,-0.3163560439523215,0
19,0,1,2015,1,-0.23315600902825245,0
19,0,1,2016,0,-0.18631133551564305,0
19,0,1,2016,1,-0.17506330282851493,0
19,0,2,2017,0,-0.007227986538567966,0
19,0,2,2017,1,0.022564441804179446,0
19,0,2,2018,0,0.1120112762194697,0
19,0,2,2018,1,0.14937826507890034,0
19,0,0,2017,0,-0.11836790704128741,0
19,0,0,2017,1,-0.11045824493246377,0
19,0,0,2018,0,-0.06308878968121936,0
19,0,0,2018,1,-0.03074832470389487,0
19,0,1,2017,0,-0.08977678629300562,0
19,0,1,2017,1,-0.0777953237060985,0
19,0,1,2018,0,-0.016882705995141672,0
19,0,1,2018,1,0.019105940466428422,0
19,0,2,2019,0,0.20259619151372737,0
19,0,2,2019,1,0.2597974010249404,0
19,0,2,2020,0,0.38410112369438315,0
19,0,2,2020,1,0.4006728458264589,0
19,0,0,2019,0,0.0038430113451652093,0
19,0,0,2019,1,0.094598638771268,0
19,0,0,2020,0,0.18534794352582099,0
19,0,0,2020,1,0.2014707559778596,0
19,0,1,2019,0,0.06142990382091721,0
19,0,1,2019,1,0.1420060300518113,0
19,0,1,2020,0,0.24182204580880484,0
19,0,1,2020,1,0.2594812674474495,0
19,0,2,2021,0,0.45406780706468086,0
19,0,2,2021,1,0.5574687775904218,0
19,0,2,2022,0,0.6857178473069516,0
19,0,2,2022,1,0.8551022181266043,2
19,0,0,2021,0,0.27798140440222,0
19,0,0,2021,1,0.3633058569670283,0
19,0,0,2022,0,0.43323460430802707,0
19,0,0,2022,1,0.5604973372627852,0
19,0,1,2021,0,0.33146488304213945,0
19,0,1,2021,1,0.42363678889540174,0
19,0,1,2022,0,0.5112816619189936,0
19,0,1,2022,1,0.6501464971676696,0
19,1,2,2015,0,-1.2263212560738306,1
19,1,2,2015,1,-1.2103565104105374,1
19,1,2,2016,0,-1.2054564399594276,1
19,1,2,2016,1,-1.1997217768637418,1
19,1,0,2015,0,-1.4478044404639923,1
19,1,0,2015,1,-1.4053160876492081,1
19,1,0,2016,0,-1.399802718057766,1
19,1,0,2016,1,-1.3894651500738118,1
19,1,1,2015,0,-1.3895789581617084,1
19,1,1,2015,1,-1.3540645120663748,1
19,1,1,2016,0,-1.3493794124479588,1
19,1,1,2016,1,-1.337423240547251,1
19,1,2,2017,0,-1.1787874113622907,1
19,1,2,2017,1,-1.1653011529465267,1
19,1,2,2018,0,-1.1461624261652243,1
19,1,2,2018,1,-1.1278519693569484,1
19,1,0,2017,0,-1.373241174876976,1
19,1,0,2017,1,-1.3485574651464824,1
19,1,0,2018,0,-1.33956030353109,1
19,1,0,2018,1,-1.3324662660521929,1
19,1,1,2017,0,-1.3197197602077577,1
19,1,1,2017,1,-1.2981784182375242,1
19,1,1,2018,0,-1.2824349660784746,1
19,1,1,2018,1,-1.270542020893265,1
19,1,2,2019,0,-1.1140369320205938,1
19,1,2,2019,1,-1.0864068573478844,1
19,1,2,2020,0,-1.0611857205356563,1
19,1,2,2020,1,-1.0549325983728852,1
19,1,0,2019,0,-1.3244680865416718,1
19,1,0,2019,1,-1.3029520352576376,1
19,1,0,2020,0,-1.2852738456043433,1
19,1,0,2020,1,-1.2807531354462227,1
19,1,1,2019,0,-1.259572185754329,1
19,1,1,2019,1,-1.2366714694008842,1
19,1,1,2020,0,-1.215996333432976,1
19,1,1,2020,1,-1.2098633420296514,1
19,1,2,2021,0,-1.0345230146100692,1
19,1,2,2021,1,-1.0169712783877716,1
19,1,2,2022,0,-0.9850417870611853,1
19,1,2,2022,1,-0.9298132510735159,1
19,1,0,2021,0,-1.2680951470034851,1
19,1,0,2021,1,-1.216173368236371,1
19,1,0,2022,0,-1.161513872688185,1
19,1,0,2022,1,-1.0957075071976683,1
19,1,1,2021,0,-1.1936836255336645,1
19,1,1,2021,1,-1.1519350252902092,1
19,1,1,2022,0,-1.1041545963882267,1
19,1,1,2022,1,-1.0409911076055343,1
19,2,2,2013,0,0.04147555240968826,0
19,2,2,2013,1,0.1426635878929925,0
19,2,2,2014,0,0.20879240963255005,0
19,2,2,2014,1,0.2916004389205303,0
19,2,0,2013,0,-0.2453145064185545,0
19,2,0,2013,1,-0.12266100102361456,0
19,2,0,2014,0,-0.05041183322383215,0
19,2,0,2014,1,0.024745763488867024,0
19,2,2,2015,0,0.42320684723001406,0
19,2,2,2015,1,0.5236677754850891,0
19,2,2,2016,0,0.5600863636120469,0
19,2,2,2016,1,0.5973268990404812,0
19,2,0,2015,0,0.141493893656276,0
19,2,0,2015,1,0.26671440370044247,0
19,2,0,2016,0,0.3210261523133882,0
19,2,0,2016,1,0.34071495151952474,0
19,2,1,2015,0,0.21555134551930663,0
19,2,1,2015,1,0.33426582653870934,0
19,2,1,2016,0,0.38579559966973465,0
19,2,1,2016,1,0.4089998042575706,0
19,2,2,2017,0,0.7354709497324778,0
19,2,2,2017,1,0.7787496364909893,0
19,2,2,2018,0,0.8873351976875818,2
19,2,2,2018,1,0.9430189660268383,2
19,2,0,2017,0,0.4298772657150732,0
19,2,0,2017,1,0.4624706375543904,0
19,2,0,2018,0,0.5188435770925771,0
19,2,0,2018,1,0.5582717568772488,0
19,2,1,2017,0,0.5119898011325733,0
19,2,1,2017,1,0.5455126056897139,0
19,2,1,2018,0,0.6221686755597202,0
19,2,1,2018,1,0.6700502672065,0
19,2,2,2019,0,1.01004560712647,2
19,2,2,2019,1,1.0948768913103926,2
19,2,2,2020,0,1.2444017507920635,2
19,2,2,2020,1,1.2672265950869102,2
19,2,0,2019,0,0.60086127243683,0
19,2,0,2019,1,0.7131329511469671,0
19,2,0,2020,0,0.8215604455548141,2
19,2,0,2020,1,0.8421976454934236,2
19,2,1,2019,0,0.7233440656999248,0
19,2,1,2019,1,0.8268209082842636,2
19,2,1,2020,0,0.9473120600091655,2
19,2,1,2020,1,0.9711042730511346,2
19,2,2,2021,0,1.3410311400879482,2
19,2,2,2021,1,1.4619838468359867,2
19,2,2,2022,0,1.6221624078791028,2
19,2,2,2022,1,1.846775314686425,2
19,2,0,2021,0,0.9313726050320715,2
19,2,0,2021,1,1.068618836363994,2
19,2,0,2022,0,1.1932070792531786,2
19,2,0,2022,1,1.3862761776984533,2
19,2,1,2021,0,1.0592676051418115,2
19,2,1,2021,1,1.193188111238529,2
19,2,1,2022,0,1.3286134131641034,2
19,2,1,2022,1,1.530641737195472,2
17,0,2,2015,0,0.16612069934282123,0
17,0,2,2015,1,0.36867380511282466,0
17,0,2,2016,0,0.3922194339643508,0
17,0,2,2016,1,0.5289219155429887,0
17,0,0,2015,0,0.4536694787570423,0
17,0,0,2015,1,0.6480789835708788,0
17,0,0,2016,0,0.6670090621910371,0
17,0,0,2016,1,0.7794135170037203,0
17,0,1,2015,0,0.31206060405574476,0
17,0,1,2015,1,0.5104850053037163,0
17,0,1,2016,0,0.5345807065800768,0
17,0,1,2016,1,0.6572658253327659,0
17,0,2,2017,0,0.6105159918934037,0
17,0,2,2017,1,0.7460108432060262,0
17,0,2,2018,0,0.8768522082579818,2
17,0,2,2018,1,1.0465590353266752,2
17,0,0,2017,0,0.9180633814197025,2
17,0,0,2017,1,1.0157676248790564,2
17,0,0,2018,0,1.065539695319232,2
17,0,0,2018,1,1.2116629575071003,2
17,0,1,2017,0,0.7646690469495422,0
17,0,1,2017,1,0.8704789553357642,2
17,0,1,2018,0,0.9732476587065232,2
17,0,1,2018,1,1.1266862518775322,2
17,0,2,2019,0,1.1171643085235046,2
17,0,2,2019,1,1.2666259412896774,2
17,0,2,2020,0,1.2866245514017551,2
17,0,2,2020,1,1.3149121839156457,2
17,0,0,2019,0,1.284740395279909,2
17,0,0,2019,1,1.499470966454864,2
17,0,0,2020,0,1.5122111496277495,2
17,0,0,2020,1,1.531792463417539,2
17,0,1,2019,0,1.1936496662616658,2
17,0,1,2019,1,1.37450968594424,2
17,0,1,2020,0,1.393939255616834,2
